Tau,Plain Collisions,Slotted Collisions
0.001559999999999968,955.35,715.05
0.001560999999999968,955.55,629.35
0.001561999999999968,953.55,634.85
0.0015629999999999678,954.3,742.1
0.0015639999999999678,956.55,711.55
0.0015649999999999677,955.25,633.8
0.0015659999999999676,954.7,634.8
0.0015669999999999675,954.1,741.5
0.0015679999999999674,956.95,720.85
0.0015689999999999673,956.45,648.2
0.0015699999999999673,955.2,654.05
0.0015709999999999672,957.25,754.4
0.001571999999999967,955.7,724.45
0.001572999999999967,955.7,662.8
0.001573999999999967,956.1,666.9
0.0015749999999999668,956.35,773.1
0.0015759999999999668,956.0,733.95
0.0015769999999999667,957.5,588.0
0.0015779999999999666,956.2,680.2
0.0015789999999999665,957.9,689.75
0.0015799999999999664,956.9,588.9
0.0015809999999999663,956.85,595.1
0.0015819999999999662,956.35,696.8
0.0015829999999999662,957.35,702.05
0.001583999999999966,957.0,612.2
0.001584999999999966,957.6,613.85
0.001585999999999966,955.45,717.3
0.0015869999999999658,957.95,714.55
0.0015879999999999657,957.45,631.7
0.0015889999999999657,957.35,636.4
0.0015899999999999656,957.3,725.15
0.0015909999999999655,958.4,716.1
0.0015919999999999654,957.75,635.1
0.0015929999999999653,958.75,640.25
0.0015939999999999652,959.4,743.6
0.0015949999999999652,958.5,720.05
0.001595999999999965,959.05,649.65
0.001596999999999965,958.6,654.2
0.001597999999999965,958.25,755.8
0.0015989999999999648,959.55,731.9
0.0015999999999999647,957.1,663.75
0.0016009999999999646,957.9,670.1
0.0016019999999999646,957.75,730.6
0.0016029999999999645,957.0,574.0
0.0016039999999999644,959.8,591.2
0.0016049999999999643,958.25,681.95
0.0016059999999999642,957.25,695.5
0.0016069999999999641,960.2,592.0
0.001607999999999964,959.4,597.6
0.001608999999999964,959.35,697.6
0.0016099999999999639,959.65,704.25
0.0016109999999999638,959.4,610.05
0.0016119999999999637,960.8,615.75
0.0016129999999999636,959.15,719.85
0.0016139999999999636,960.95,715.7
0.0016149999999999635,959.75,621.1
0.0016159999999999634,960.7,626.8
0.0016169999999999633,959.3,728.45
0.0016179999999999632,958.4,715.25
0.0016189999999999631,960.0,635.85
0.001619999999999963,959.0,642.3
0.001620999999999963,960.6,742.75
0.0016219999999999629,961.4,724.35
0.0016229999999999628,959.7,650.15
0.0016239999999999627,960.8,656.95
0.0016249999999999626,959.85,758.2
0.0016259999999999625,961.55,734.85
0.0016269999999999625,960.85,666.4
0.0016279999999999624,959.7,670.25
0.0016289999999999623,960.6,686.6
0.0016299999999999622,960.75,578.85
0.0016309999999999621,960.45,594.15
0.001631999999999962,960.25,685.05
0.001632999999999962,959.85,696.85
0.0016339999999999619,959.9,591.05
0.0016349999999999618,959.0,599.45
0.0016359999999999617,961.8,702.7
0.0016369999999999616,959.45,706.9
0.0016379999999999615,963.25,609.75
0.0016389999999999615,960.35,616.2
0.0016399999999999614,963.3,719.6
0.0016409999999999613,962.8,708.65
0.0016419999999999612,962.75,625.85
0.0016429999999999611,963.6,629.25
0.001643999999999961,959.95,728.45
0.001644999999999961,963.5,723.0
0.0016459999999999609,962.45,638.45
0.0016469999999999608,961.95,643.25
0.0016479999999999607,962.55,746.45
0.0016489999999999606,963.05,725.6
0.0016499999999999605,962.05,655.7
0.0016509999999999604,963.05,658.4
0.0016519999999999604,962.2,761.75
0.0016529999999999603,962.6,736.25
0.0016539999999999602,962.65,590.1
0.00165499999999996,962.05,672.7
0.00165599999999996,964.2,693.25
0.00165699999999996,961.75,580.0
0.0016579999999999599,960.35,596.9
0.0016589999999999598,962.2,688.9
0.0016599999999999597,964.85,700.35
0.0016609999999999596,962.6,596.45
0.0016619999999999595,963.55,606.55
0.0016629999999999594,964.35,700.0
0.0016639999999999593,961.7,706.35
0.0016649999999999593,962.25,608.35
0.0016659999999999592,963.8,614.55
0.001666999999999959,964.35,716.3
0.001667999999999959,963.7,715.5
0.001668999999999959,965.7,625.15
0.0016699999999999588,963.9,629.55
0.0016709999999999588,965.1,730.3
0.0016719999999999587,965.2,724.2
0.0016729999999999586,964.0,640.95
0.0016739999999999585,963.35,645.05
0.0016749999999999584,965.55,746.9
0.0016759999999999583,963.6,729.1
0.0016769999999999583,964.85,653.9
0.0016779999999999582,964.5,658.75
0.001678999999999958,964.65,688.45
0.001679999999999958,966.2,568.8
0.001680999999999958,965.8,595.65
0.0016819999999999578,962.2,673.95
0.0016829999999999578,966.1,693.4
0.0016839999999999577,965.3,582.15
0.0016849999999999576,964.5,600.45
0.0016859999999999575,963.8,687.45
0.0016869999999999574,967.9,702.55
0.0016879999999999573,967.15,597.7
0.0016889999999999572,965.55,607.9
0.0016899999999999572,964.45,704.85
0.001690999999999957,965.65,705.3
0.001691999999999957,967.2,614.65
0.001692999999999957,965.1,618.0
0.0016939999999999568,965.8,717.55
0.0016949999999999567,966.5,720.05
0.0016959999999999567,966.1,628.75
0.0016969999999999566,965.55,631.9
0.0016979999999999565,965.9,733.7
0.0016989999999999564,965.75,727.25
0.0016999999999999563,966.4,641.85
0.0017009999999999562,965.05,647.3
0.0017019999999999562,964.7,746.55
0.001702999999999956,966.5,735.8
0.001703999999999956,965.55,659.8
0.001704999999999956,964.4,658.75
0.0017059999999999558,965.85,690.85
0.0017069999999999557,966.0,569.4
0.0017079999999999556,966.5,593.8
0.0017089999999999556,967.9,676.75
0.0017099999999999555,967.1,695.1
0.0017109999999999554,966.95,581.25
0.0017119999999999553,969.25,603.7
0.0017129999999999552,966.1,688.7
0.0017139999999999551,967.7,701.25
0.001714999999999955,968.45,601.2
0.001715999999999955,965.2,612.45
0.0017169999999999549,967.0,704.25
0.0017179999999999548,968.0,713.5
0.0017189999999999547,967.9,611.65
0.0017199999999999546,967.15,621.55
0.0017209999999999546,968.25,717.65
0.0017219999999999545,967.65,719.4
0.0017229999999999544,968.5,630.95
0.0017239999999999543,966.15,633.7
0.0017249999999999542,968.05,735.9
0.0017259999999999541,967.85,729.95
0.001726999999999954,967.15,641.3
0.001727999999999954,967.15,647.9
0.0017289999999999539,968.95,747.8
0.0017299999999999538,969.5,647.1
0.0017309999999999537,968.1,590.35
0.0017319999999999536,967.05,661.15
0.0017329999999999535,968.55,689.6
0.0017339999999999535,967.75,571.65
0.0017349999999999534,967.3,600.55
0.0017359999999999533,967.6,673.25
0.0017369999999999532,967.7,699.6
0.0017379999999999531,968.5,587.0
0.001738999999999953,967.65,609.3
0.001739999999999953,967.7,691.65
0.0017409999999999529,968.25,708.1
0.0017419999999999528,968.7,598.85
0.0017429999999999527,969.15,610.95
0.0017439999999999526,969.85,705.85
0.0017449999999999525,967.45,715.8
0.0017459999999999525,968.65,614.0
0.0017469999999999524,969.45,621.9
0.0017479999999999523,967.4,720.2
0.0017489999999999522,969.75,724.95
0.0017499999999999521,968.7,628.85
0.001750999999999952,968.5,631.65
0.001751999999999952,968.85,735.1
0.0017529999999999519,969.15,730.35
0.0017539999999999518,970.9,647.8
0.0017549999999999517,969.5,647.9
0.0017559999999999516,968.15,686.25
0.0017569999999999515,970.1,555.85
0.0017579999999999514,970.1,591.7
0.0017589999999999514,968.4,663.45
0.0017599999999999513,967.9,695.35
0.0017609999999999512,970.75,571.05
0.001761999999999951,970.25,601.45
0.001762999999999951,969.65,677.1
0.001763999999999951,968.15,707.55
0.0017649999999999509,969.6,586.0
0.0017659999999999508,970.45,608.55
0.0017669999999999507,968.75,693.05
0.0017679999999999506,971.45,710.55
0.0017689999999999505,968.4,601.95
0.0017699999999999504,971.25,616.75
0.0017709999999999503,969.45,706.2
0.0017719999999999503,968.0,718.8
0.0017729999999999502,970.45,619.15
0.00177399999999995,970.6,624.3
0.00177499999999995,970.95,720.55
0.00177599999999995,970.15,724.2
0.0017769999999999498,971.25,630.1
0.0017779999999999498,971.0,634.15
0.0017789999999999497,970.2,736.05
0.0017799999999999496,971.25,734.0
0.0017809999999999495,970.95,644.85
0.0017819999999999494,971.4,647.35
0.0017829999999999493,969.5,689.05
0.0017839999999999493,970.85,558.75
0.0017849999999999492,971.4,595.1
0.001785999999999949,970.6,665.35
0.001786999999999949,971.9,695.1
0.001787999999999949,971.6,577.9
0.0017889999999999488,971.85,605.3
0.0017899999999999488,970.6,679.8
0.0017909999999999487,971.85,705.95
0.0017919999999999486,970.35,591.45
0.0017929999999999485,972.15,613.1
0.0017939999999999484,970.25,693.85
0.0017949999999999483,972.7,713.7
0.0017959999999999482,970.85,604.55
0.0017969999999999482,972.15,620.15
0.001797999999999948,970.4,708.5
0.001798999999999948,970.75,719.2
0.001799999999999948,972.7,618.65
0.0018009999999999478,971.7,629.2
0.0018019999999999477,972.35,723.9
0.0018029999999999477,970.9,725.95
0.0018039999999999476,971.75,632.85
0.0018049999999999475,972.8,637.0
0.0018059999999999474,972.55,736.45
0.0018069999999999473,971.85,548.45
0.0018079999999999472,970.9,591.95
0.0018089999999999472,970.85,650.75
0.001809999999999947,971.7,691.3
0.001810999999999947,972.8,561.2
0.001811999999999947,972.35,601.0
0.0018129999999999468,972.55,665.5
0.0018139999999999467,971.3,699.0
0.0018149999999999466,972.1,579.8
0.0018159999999999466,971.65,607.9
0.0018169999999999465,973.5,677.9
0.0018179999999999464,973.35,707.3
0.0018189999999999463,973.4,590.1
0.0018199999999999462,971.95,615.6
0.0018209999999999461,972.4,695.45
0.001821999999999946,973.05,713.8
0.001822999999999946,973.5,604.1
0.0018239999999999459,971.85,622.15
0.0018249999999999458,974.0,711.45
0.0018259999999999457,972.95,723.75
0.0018269999999999456,973.6,621.0
0.0018279999999999456,972.8,631.45
0.0018289999999999455,974.0,724.7
0.0018299999999999454,972.95,727.4
0.0018309999999999453,973.0,634.15
0.0018319999999999452,974.1,641.5
0.0018329999999999451,974.65,689.75
0.001833999999999945,973.45,548.25
0.001834999999999945,973.75,594.75
0.0018359999999999449,976.4,652.35
0.0018369999999999448,973.15,695.05
0.0018379999999999447,973.05,563.65
0.0018389999999999446,973.8,604.9
0.0018399999999999445,973.65,667.05
0.0018409999999999445,973.35,703.0
0.0018419999999999444,973.3,578.6
0.0018429999999999443,973.75,610.0
0.0018439999999999442,974.65,681.6
0.0018449999999999441,974.45,709.65
0.001845999999999944,974.25,593.35
0.001846999999999944,975.5,616.55
0.0018479999999999439,975.1,694.6
0.0018489999999999438,973.5,714.2
0.0018499999999999437,974.15,609.25
0.0018509999999999436,972.6,624.75
0.0018519999999999435,974.65,711.85
0.0018529999999999435,974.3,723.85
0.0018539999999999434,974.2,621.55
0.0018549999999999433,973.15,633.65
0.0018559999999999432,974.25,722.95
0.0018569999999999431,974.0,731.95
0.001857999999999943,975.35,612.3
0.001858999999999943,974.95,642.25
0.0018599999999999429,973.9,688.15
0.0018609999999999428,974.65,551.05
0.0018619999999999427,975.05,599.6
0.0018629999999999426,974.65,652.95
0.0018639999999999425,974.85,698.05
0.0018649999999999424,976.1,568.0
0.0018659999999999424,974.9,605.2
0.0018669999999999423,974.45,669.75
0.0018679999999999422,976.15,705.5
0.001868999999999942,975.0,577.6
0.001869999999999942,973.75,612.25
0.001870999999999942,974.9,681.5
0.0018719999999999419,976.7,712.75
0.0018729999999999418,974.8,593.6
0.0018739999999999417,976.0,621.5
0.0018749999999999416,975.1,696.0
0.0018759999999999415,977.45,721.2
0.0018769999999999414,976.45,608.0
0.0018779999999999413,975.1,630.45
0.0018789999999999413,974.15,711.8
0.0018799999999999412,978.0,727.75
0.001880999999999941,976.0,626.0
0.001881999999999941,975.45,635.6
0.001882999999999941,974.2,724.9
0.0018839999999999408,973.9,552.0
0.0018849999999999408,976.8,592.05
0.0018859999999999407,977.95,642.6
0.0018869999999999406,975.85,693.15
0.0018879999999999405,974.15,550.95
0.0018889999999999404,976.3,600.8
0.0018899999999999403,976.35,654.4
0.0018909999999999403,976.65,698.0
0.0018919999999999402,976.85,569.9
0.00189299999999994,975.5,608.1
0.00189399999999994,975.85,669.25
0.00189499999999994,977.45,705.7
0.0018959999999999398,976.85,581.7
0.0018969999999999398,976.3,616.1
0.0018979999999999397,976.4,681.35
0.0018989999999999396,976.85,713.9
0.0018999999999999395,977.5,596.1
0.0019009999999999394,977.7,624.25
0.0019019999999999393,977.1,697.7
0.0019029999999999392,978.45,723.3
0.0019039999999999392,976.9,611.2
0.001904999999999939,976.5,631.2
0.001905999999999939,977.8,712.9
0.001906999999999939,976.2,729.9
0.0019079999999999388,976.55,623.85
0.0019089999999999387,979.1,637.05
0.0019099999999999387,978.6,686.6
0.0019109999999999386,975.9,556.0
0.0019119999999999385,976.95,595.5
0.0019129999999999384,977.35,646.05
0.0019139999999999383,977.35,694.3
0.0019149999999999382,976.2,555.8
0.0019159999999999382,978.85,604.8
0.001916999999999938,977.4,657.0
0.001917999999999938,977.35,704.35
0.001918999999999938,975.9,568.05
0.0019199999999999378,977.85,612.9
0.0019209999999999377,976.9,669.8
0.0019219999999999376,977.75,707.45
0.0019229999999999376,977.8,585.15
0.0019239999999999375,976.8,618.2
0.0019249999999999374,979.45,683.9
0.0019259999999999373,976.75,714.8
0.0019269999999999372,978.55,598.8
0.0019279999999999371,976.7,626.65
0.001928999999999937,978.2,698.4
0.001929999999999937,977.8,723.0
0.0019309999999999369,977.95,612.25
0.0019319999999999368,977.05,635.3
0.0019329999999999367,979.1,714.65
0.0019339999999999366,977.25,731.95
0.0019349999999999366,978.2,594.15
0.0019359999999999365,979.8,639.75
0.0019369999999999364,980.05,686.35
0.0019379999999999363,976.75,557.4
0.0019389999999999362,978.6,598.35
0.0019399999999999361,979.6,647.85
0.001940999999999936,978.1,698.75
0.001941999999999936,978.95,556.95
0.0019429999999999359,978.2,607.8
0.0019439999999999358,979.4,656.6
0.0019449999999999357,979.65,705.65
0.0019459999999999356,977.8,569.15
0.0019469999999999355,978.25,613.0
0.0019479999999999355,979.8,671.3
0.0019489999999999354,978.3,711.3
0.0019499999999999353,978.65,585.15
0.0019509999999999352,980.15,623.4
0.0019519999999999351,980.35,685.05
0.001952999999999935,979.2,721.1
0.001953999999999935,980.15,600.1
0.001954999999999935,978.6,627.85
0.0019559999999999352,979.7,698.45
0.0019569999999999354,978.45,727.85
0.0019579999999999355,978.45,615.55
0.0019589999999999356,978.4,635.2
0.0019599999999999358,979.2,713.3
0.001960999999999936,980.0,731.45
0.001961999999999936,978.4,610.95
0.001962999999999936,979.65,639.95
0.0019639999999999363,979.45,692.4
0.0019649999999999364,980.2,563.0
0.0019659999999999365,979.8,601.55
0.0019669999999999367,978.7,651.75
0.001967999999999937,979.95,697.8
0.001968999999999937,979.35,563.55
0.001969999999999937,979.45,608.85
0.001970999999999937,980.05,656.75
0.0019719999999999373,980.6,709.3
0.0019729999999999375,980.8,573.05
0.0019739999999999376,978.75,617.0
0.0019749999999999377,979.8,672.1
0.001975999999999938,979.95,713.4
0.001976999999999938,980.15,586.7
0.001977999999999938,978.35,624.4
0.0019789999999999383,978.5,684.3
0.0019799999999999384,979.75,719.35
0.0019809999999999385,979.05,600.25
0.0019819999999999387,980.15,627.95
0.001982999999999939,979.8,698.6
0.001983999999999939,981.75,726.65
0.001984999999999939,980.05,613.35
0.001985999999999939,980.75,638.05
0.0019869999999999393,980.85,716.6
0.0019879999999999395,978.95,733.7
0.0019889999999999396,979.7,630.35
0.0019899999999999397,979.9,645.95
0.00199099999999994,978.85,728.8
0.00199199999999994,979.75,743.65
0.00199299999999994,980.25,641.85
0.0019939999999999403,980.25,654.3
0.0019949999999999404,979.15,698.55
0.0019959999999999405,980.3,568.5
0.0019969999999999407,980.55,610.2
0.001997999999999941,980.25,660.5
0.001998999999999941,980.25,707.6
0.001999999999999941,980.6,573.1
0.002000999999999941,982.25,620.15
0.0020019999999999413,980.4,673.9
0.0020029999999999415,980.25,717.35
0.0020039999999999416,981.0,586.6
0.0020049999999999417,981.15,628.55
0.002005999999999942,980.6,686.65
0.002006999999999942,981.6,723.3
0.002007999999999942,982.15,598.9
0.0020089999999999423,980.05,631.8
0.0020099999999999424,980.65,699.75
0.0020109999999999425,980.05,730.4
0.0020119999999999427,980.45,616.4
0.002012999999999943,981.65,642.9
0.002013999999999943,982.9,716.0
0.002014999999999943,982.45,735.85
0.002015999999999943,980.75,627.8
0.0020169999999999433,982.05,648.65
0.0020179999999999435,980.8,729.55
0.0020189999999999436,981.8,744.95
0.0020199999999999437,980.6,641.3
0.002020999999999944,980.65,658.95
0.002021999999999944,982.85,741.0
0.002022999999999944,984.05,749.2
0.0020239999999999442,980.95,657.35
0.0020249999999999444,980.4,663.6
0.0020259999999999445,981.6,733.2
0.0020269999999999446,981.2,576.95
0.0020279999999999448,982.0,619.05
0.002028999999999945,981.95,672.35
0.002029999999999945,981.8,718.5
0.002030999999999945,982.4,588.2
0.0020319999999999453,980.55,630.9
0.0020329999999999454,982.55,689.0
0.0020339999999999456,981.15,724.85
0.0020349999999999457,981.1,600.55
0.002035999999999946,981.05,637.9
0.002036999999999946,981.3,703.3
0.002037999999999946,982.5,733.2
0.0020389999999999462,981.45,616.8
0.0020399999999999464,981.55,643.2
0.0020409999999999465,981.55,717.95
0.0020419999999999466,982.35,739.2
0.0020429999999999468,982.6,631.35
0.002043999999999947,982.55,648.0
0.002044999999999947,982.2,728.9
0.002045999999999947,983.85,747.1
0.0020469999999999473,981.75,642.9
0.0020479999999999474,983.55,656.15
0.0020489999999999476,982.75,741.7
0.0020499999999999477,982.4,753.15
0.002050999999999948,983.15,656.9
0.002051999999999948,982.85,662.95
0.002052999999999948,981.65,758.35
0.0020539999999999482,981.8,762.95
0.0020549999999999484,983.05,672.35
0.0020559999999999485,984.45,675.05
0.0020569999999999486,982.6,775.3
0.0020579999999999488,983.05,679.5
0.002058999999999949,982.2,631.25
0.002059999999999949,983.8,689.55
0.002060999999999949,984.1,727.3
0.0020619999999999493,983.2,602.3
0.0020629999999999494,983.5,636.65
0.0020639999999999496,983.3,701.65
0.0020649999999999497,983.75,730.9
0.00206599999999995,983.9,616.9
0.00206699999999995,981.9,644.5
0.00206799999999995,982.7,717.5
0.0020689999999999502,984.15,741.0
0.0020699999999999504,982.95,631.85
0.0020709999999999505,983.6,653.65
0.0020719999999999506,984.5,730.1
0.0020729999999999508,983.4,746.65
0.002073999999999951,983.4,645.95
0.002074999999999951,983.7,662.05
0.002075999999999951,983.7,745.85
0.0020769999999999513,982.55,755.3
0.0020779999999999514,984.0,658.0
0.0020789999999999515,982.75,668.25
0.0020799999999999517,983.95,759.05
0.002080999999999952,982.0,763.15
0.002081999999999952,983.0,673.05
0.002082999999999952,983.2,676.5
0.002083999999999952,982.7,770.7
0.0020849999999999523,983.25,772.75
0.0020859999999999525,984.95,686.75
0.0020869999999999526,984.25,688.55
0.0020879999999999527,983.05,784.3
0.002088999999999953,984.5,776.85
0.002089999999999953,984.15,670.4
0.002090999999999953,984.6,706.25
0.0020919999999999533,983.95,735.75
0.0020929999999999534,984.65,620.75
0.0020939999999999535,984.25,648.55
0.0020949999999999537,983.45,719.5
0.002095999999999954,983.85,743.65
0.002096999999999954,983.0,631.55
0.002097999999999954,984.3,654.9
0.002098999999999954,983.45,730.2
0.0020999999999999543,984.9,751.0
0.0021009999999999545,983.85,646.25
0.0021019999999999546,984.15,662.5
0.0021029999999999547,984.7,743.45
0.002103999999999955,985.35,756.25
0.002104999999999955,982.85,660.25
0.002105999999999955,985.05,665.95
0.0021069999999999553,984.6,760.05
0.0021079999999999554,984.8,763.15
0.0021089999999999555,983.2,672.95
0.0021099999999999557,984.15,678.5
0.002110999999999956,985.2,769.0
0.002111999999999956,982.95,772.45
0.002112999999999956,982.45,686.5
0.002113999999999956,984.25,689.4
0.0021149999999999563,985.95,785.35
0.0021159999999999565,985.55,778.3
0.0021169999999999566,984.75,700.0
0.0021179999999999567,983.5,704.4
0.002118999999999957,984.7,800.8
0.002119999999999957,984.45,784.3
0.002120999999999957,985.25,715.35
0.0021219999999999573,984.25,717.75
0.0021229999999999574,983.7,742.55
0.0021239999999999575,983.85,635.0
0.0021249999999999577,984.5,656.55
0.002125999999999958,985.3,731.9
0.002126999999999958,984.4,750.45
0.002127999999999958,985.35,646.6
0.002128999999999958,984.25,664.45
0.0021299999999999583,986.35,745.05
0.0021309999999999584,985.25,757.65
0.0021319999999999586,985.65,660.95
0.0021329999999999587,986.65,672.7
0.002133999999999959,984.3,756.9
0.002134999999999959,983.95,762.25
0.002135999999999959,983.75,673.75
0.0021369999999999592,985.6,678.4
0.0021379999999999594,984.55,772.65
0.0021389999999999595,985.35,771.6
0.0021399999999999596,985.05,687.45
0.0021409999999999598,985.35,691.55
0.00214199999999996,984.2,786.2
0.00214299999999996,986.05,779.7
0.00214399999999996,984.95,702.7
0.0021449999999999603,985.15,704.6
0.0021459999999999604,984.9,799.05
0.0021469999999999606,986.55,787.3
0.0021479999999999607,985.85,714.5
0.002148999999999961,986.0,718.65
0.002149999999999961,985.05,812.7
0.002150999999999961,985.2,793.85
0.0021519999999999612,985.4,729.7
0.0021529999999999614,985.65,732.5
0.0021539999999999615,986.15,785.8
0.0021549999999999616,985.8,649.7
0.0021559999999999618,986.65,665.45
0.002156999999999962,986.05,745.7
0.002157999999999962,985.9,759.4
0.002158999999999962,985.75,661.65
0.0021599999999999623,985.7,675.1
0.0021609999999999624,986.25,757.7
0.0021619999999999626,986.4,768.15
0.0021629999999999627,985.4,673.95
0.002163999999999963,985.65,679.95
0.002164999999999963,985.8,774.2
0.002165999999999963,984.95,778.2
0.0021669999999999632,987.5,693.05
0.0021679999999999634,985.8,698.4
0.0021689999999999635,985.4,790.4
0.0021699999999999636,984.95,786.35
0.0021709999999999638,985.3,701.5
0.002171999999999964,986.2,704.0
0.002172999999999964,984.9,798.5
0.002173999999999964,986.45,786.25
0.0021749999999999643,985.5,716.0
0.0021759999999999644,986.15,718.6
0.0021769999999999646,985.6,814.2
0.0021779999999999647,985.95,794.4
0.002178999999999965,986.95,729.25
0.002179999999999965,985.1,733.8
0.002180999999999965,986.2,824.05
0.0021819999999999652,986.45,803.35
0.0021829999999999654,987.1,742.95
0.0021839999999999655,987.0,748.3
0.0021849999999999656,987.1,837.05
0.0021859999999999657,986.45,734.65
0.002186999999999966,985.85,679.85
0.002187999999999966,987.75,759.85
0.002188999999999966,986.75,768.35
0.0021899999999999663,987.2,675.5
0.0021909999999999664,987.65,679.55
0.0021919999999999665,985.75,774.4
0.0021929999999999667,986.35,776.8
0.002193999999999967,986.3,692.05
0.002194999999999967,986.55,697.4
0.002195999999999967,986.85,792.5
0.002196999999999967,986.85,786.95
0.0021979999999999673,987.4,712.4
0.0021989999999999675,986.2,716.05
0.0021999999999999676,985.8,812.0
0.0022009999999999677,987.7,804.1
0.002201999999999968,986.95,722.6
0.002202999999999968,987.75,718.3
0.002203999999999968,986.65,813.15
0.0022049999999999683,986.6,796.1
0.0022059999999999684,985.45,729.7
0.0022069999999999685,986.95,735.3
0.0022079999999999687,987.35,826.0
0.002208999999999969,986.1,802.35
0.002209999999999969,986.35,740.95
0.002210999999999969,987.4,745.85
0.002211999999999969,986.5,835.7
0.0022129999999999693,986.95,808.65
0.0022139999999999695,988.15,756.85
0.0022149999999999696,986.55,759.35
0.0022159999999999697,985.7,851.95
0.00221699999999997,987.0,814.8
0.00221799999999997,987.15,725.95
0.00221899999999997,987.8,773.05
0.0022199999999999703,987.45,775.4
0.0022209999999999704,987.3,691.05
0.0022219999999999705,988.0,695.2
0.0022229999999999707,986.9,788.45
0.002223999999999971,987.7,790.85
0.002224999999999971,986.3,711.3
0.002225999999999971,987.9,717.0
0.002226999999999971,987.9,808.05
0.0022279999999999713,987.75,802.25
0.0022289999999999715,987.05,730.6
0.0022299999999999716,987.95,736.15
0.0022309999999999717,987.35,826.2
0.002231999999999972,988.0,813.85
0.002232999999999972,988.25,749.45
0.002233999999999972,987.1,745.6
0.0022349999999999723,988.1,826.75
0.0022359999999999724,988.3,801.8
0.0022369999999999725,987.9,743.9
0.0022379999999999727,986.8,745.4
0.0022389999999999728,988.6,839.15
0.002239999999999973,988.0,809.35
0.002240999999999973,988.1,756.9
0.002241999999999973,988.3,759.35
0.0022429999999999733,988.45,851.4
0.0022439999999999734,987.2,819.55
0.0022449999999999736,989.5,770.4
0.0022459999999999737,987.4,773.0
0.002246999999999974,988.7,863.65
0.002247999999999974,989.55,821.3
0.002248999999999974,989.25,781.95
0.0022499999999999742,988.7,790.65
0.0022509999999999744,988.5,789.55
0.0022519999999999745,987.6,709.2
0.0022529999999999746,988.55,717.0
0.0022539999999999748,987.9,808.05
0.002254999999999975,988.15,800.75
0.002255999999999975,987.35,730.0
0.002256999999999975,988.5,736.1
0.0022579999999999753,987.85,825.85
0.0022589999999999754,987.65,815.95
0.0022599999999999756,988.8,749.05
0.0022609999999999757,988.15,752.8
0.002261999999999976,987.4,846.55
0.002262999999999976,988.7,827.55
0.002263999999999976,987.1,768.05
0.0022649999999999762,989.05,773.85
0.0022659999999999764,988.3,853.7
0.0022669999999999765,988.3,810.9
0.0022679999999999766,988.2,758.5
0.0022689999999999768,988.75,760.8
0.002269999999999977,988.5,851.55
0.002270999999999977,988.4,818.05
0.002271999999999977,988.7,769.7
0.0022729999999999773,988.15,775.7
0.0022739999999999774,988.8,865.55
0.0022749999999999776,987.95,826.9
0.0022759999999999777,987.7,780.95
0.002276999999999978,988.5,787.2
0.002277999999999978,989.35,872.8
0.002278999999999978,989.15,839.15
0.0022799999999999782,989.35,796.7
0.0022809999999999784,989.7,808.65
0.0022819999999999785,988.5,840.2
0.0022829999999999786,988.25,730.55
0.0022839999999999788,989.15,733.85
0.002284999999999979,988.1,826.35
0.002285999999999979,988.55,815.1
0.002286999999999979,988.7,748.75
0.0022879999999999793,989.3,753.1
0.0022889999999999794,987.75,844.9
0.0022899999999999796,988.4,831.45
0.0022909999999999797,988.35,767.5
0.00229199999999998,988.0,772.4
0.00229299999999998,989.2,864.55
0.00229399999999998,989.45,841.75
0.00229499999999998,989.75,786.8
0.0022959999999999803,989.15,791.45
0.0022969999999999805,988.1,882.05
0.0022979999999999806,989.7,838.2
0.0022989999999999807,989.65,772.6
0.002299999999999981,989.2,771.55
0.002300999999999981,989.1,865.0
0.002301999999999981,988.05,827.3
0.0023029999999999813,989.55,782.2
0.0023039999999999814,988.25,787.65
0.0023049999999999815,989.5,876.45
0.0023059999999999817,989.8,841.4
0.002306999999999982,990.05,795.7
0.002307999999999982,988.95,807.6
0.002308999999999982,989.4,881.3
0.002309999999999982,988.1,850.9
0.0023109999999999823,988.6,809.1
0.0023119999999999825,989.25,825.65
0.0023129999999999826,989.3,886.95
0.0023139999999999827,989.9,804.8
0.002314999999999983,989.95,752.75
0.002315999999999983,988.55,844.95
0.002316999999999983,988.9,829.15
0.0023179999999999833,989.5,767.0
0.0023189999999999834,989.45,774.1
0.0023199999999999835,989.5,868.2
0.0023209999999999837,990.1,847.7
0.002321999999999984,990.5,785.85
0.002322999999999984,988.5,791.8
0.002323999999999984,989.35,883.65
0.002324999999999984,989.05,855.45
0.0023259999999999843,988.75,805.75
0.0023269999999999845,989.25,811.4
0.0023279999999999846,988.75,901.85
0.0023289999999999847,989.1,866.35
0.002329999999999985,989.25,803.5
0.002330999999999985,989.45,785.2
0.002331999999999985,990.35,875.1
0.0023329999999999853,988.05,839.85
0.0023339999999999854,990.1,800.65
0.0023349999999999855,989.15,810.7
0.0023359999999999857,990.0,889.5
0.002336999999999986,989.3,857.45
0.002337999999999986,989.5,815.25
0.002338999999999986,990.35,825.1
0.002339999999999986,989.05,889.3
0.0023409999999999863,989.2,862.8
0.0023419999999999865,989.95,822.25
0.0023429999999999866,989.45,843.55
0.0023439999999999867,991.2,895.5
0.002344999999999987,989.1,876.2
0.002345999999999987,989.4,803.35
0.002346999999999987,990.2,864.25
0.0023479999999999873,989.5,844.55
0.0023489999999999874,990.5,791.8
0.0023499999999999875,990.35,799.0
